paper_id,publication_date,year_month,field,subfield,num_authors,institutions_distinct_count,countries_distinct_count,type,language,n_references,n_references_resolved,n_distinct_fields_cited,within_field_share,citation_hhi,other_field_share,surprise_kl,surprise_entropy
https://openalex.org/W4363649171,2023-02-24,2023-02,Computer Science,Information Systems,1,1,0,article,en,4,4,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4322008428,2023-02-24,2023-02,Computer Science,Computer Networks and Communications,8,8,3,article,en,55,54,4,0.462963,0.432099,0.0,0.737655,0.947512
https://openalex.org/W4322619470,2023-02-28,2023-02,Computer Science,Computational Theory and Mathematics,3,3,1,article,en,88,60,5,0.75,0.58,0.05,0.192728,0.893075
https://openalex.org/W4322576845,2023-02-27,2023-02,Computer Science,Information Systems,5,5,1,article,en,48,46,4,0.934783,0.875236,0.021739,0.275361,0.31274
https://openalex.org/W4322628286,2023-02-28,2023-02,Computer Science,Information Systems,5,5,1,article,en,38,19,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4378976976,2023-02-01,2023-02,Computer Science,Artificial Intelligence,5,5,1,article,en,38,29,3,0.448276,0.438763,0.482759,1.090756,0.895663
https://openalex.org/W4353100306,2023-02-28,2023-02,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,28,25,7,0.68,0.4816,0.04,0.332936,1.181389
https://openalex.org/W4322494964,2023-02-27,2023-02,Computer Science,Artificial Intelligence,4,4,1,article,en,15,11,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4366419698,2023-02-10,2023-02,Computer Science,Information Systems,3,3,1,article,en,21,20,4,0.7,0.525,0.0,0.372213,0.914288
https://openalex.org/W4367016532,2023-02-24,2023-02,Computer Science,Artificial Intelligence,4,4,1,article,en,8,8,3,0.375,0.40625,0.0,0.85432,0.974317
https://openalex.org/W4320485702,2023-02-12,2023-02,Computer Science,Artificial Intelligence,8,8,1,article,en,24,23,5,0.652174,0.466919,0.173913,0.411449,1.068008
https://openalex.org/W4319317865,2023-02-04,2023-02,Computer Science,Computer Networks and Communications,6,6,1,article,en,26,22,2,0.954545,0.913223,0.0,0.315199,0.18491
https://openalex.org/W4321500243,2023-02-17,2023-02,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,49,43,3,0.813953,0.689562,0.023256,0.246576,0.550539
https://openalex.org/W4413520417,2023-02-22,2023-02,Computer Science,Artificial Intelligence,1,1,1,article,en,6,5,3,0.6,0.44,0.0,0.667048,0.950273
https://openalex.org/W4318827740,2023-02-01,2023-02,Computer Science,Computational Theory and Mathematics,3,3,2,article,en,53,45,5,0.622222,0.453827,0.022222,0.83058,1.043094
https://openalex.org/W4377230572,2023-02-01,2023-02,Computer Science,Computational Theory and Mathematics,3,3,1,article,en,31,31,3,0.774194,0.637877,0.0,0.359865,0.626769
https://openalex.org/W4322494086,2023-02-27,2023-02,Computer Science,Artificial Intelligence,5,5,1,article,en,32,29,3,0.275862,0.552913,0.0,2.111793,0.727637
https://openalex.org/W4319065406,2023-02-03,2023-02,Computer Science,Artificial Intelligence,3,3,1,article,en,3,3,1,0.0,1.0,0.0,4.809428,3e-06
https://openalex.org/W4360831979,2023-02-01,2023-02,Computer Science,Computer Vision and Pattern Recognition,4,4,3,article,en,63,55,7,0.6,0.42281,0.018182,0.259096,1.183321
https://openalex.org/W4319079593,2023-02-03,2023-02,Computer Science,Computer Networks and Communications,7,7,3,article,en,23,23,3,0.826087,0.701323,0.0,0.25796,0.559837
https://openalex.org/W4321604924,2023-02-24,2023-02,Computer Science,Computer Networks and Communications,2,2,1,article,en,50,48,4,0.9375,0.880208,0.020833,0.278225,0.302458
https://openalex.org/W4319321406,2023-02-06,2023-02,Computer Science,Human-Computer Interaction,4,4,1,article,en,37,28,2,0.928571,0.867347,0.0,0.29425,0.257322
https://openalex.org/W4321225230,2023-02-17,2023-02,Computer Science,Information Systems,3,3,1,article,en,23,23,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4366306225,2023-02-01,2023-02,Computer Science,Artificial Intelligence,3,3,1,article,en,14,14,3,0.714286,0.55102,0.0,0.363005,0.796314
https://openalex.org/W4319332773,2023-02-07,2023-02,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,17,17,2,0.764706,0.640138,0.0,0.330639,0.545597
https://openalex.org/W4368227686,2023-02-10,2023-02,Computer Science,Computer Networks and Communications,6,6,1,article,en,24,19,4,0.473684,0.34626,0.0,0.847488,1.191906
https://openalex.org/W4384074581,2023-02-28,2023-02,Computer Science,Information Systems,4,4,1,article,en,19,14,4,0.071429,0.469388,0.0,3.05288,0.991141
https://openalex.org/W4320484936,2023-02-13,2023-02,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,62,59,5,0.779661,0.62597,0.0,0.258985,0.782268
https://openalex.org/W4322627609,2023-02-28,2023-02,Computer Science,Information Systems,5,5,1,article,en,35,29,2,0.793103,0.671819,0.0,0.442799,0.509819
https://openalex.org/W4322625826,2023-02-28,2023-02,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,45,44,3,0.818182,0.68595,0.0,0.286689,0.600169
https://openalex.org/W4319003311,2023-02-02,2023-02,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,42,19,4,0.789474,0.639889,0.0,0.194853,0.733544
https://openalex.org/W4322487870,2023-02-27,2023-02,Computer Science,Computer Vision and Pattern Recognition,4,4,2,article,en,81,35,4,0.685714,0.537959,0.0,0.319958,0.811113
https://openalex.org/W4320519643,2023-02-14,2023-02,Computer Science,Human-Computer Interaction,2,2,1,article,en,35,33,4,0.848485,0.730028,0.0,0.24978,0.569311
https://openalex.org/W4323357063,2023-02-01,2023-02,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,38,31,4,0.419355,0.388137,0.064516,0.792961,1.077095
https://openalex.org/W4324103037,2023-02-27,2023-02,Computer Science,Artificial Intelligence,2,2,2,article,en,39,38,7,0.421053,0.260388,0.131579,0.677053,1.572387
https://openalex.org/W4362544871,2023-02-23,2023-02,Computer Science,Artificial Intelligence,5,5,1,article,en,14,14,3,0.142857,0.397959,0.357143,2.040532,0.992285
https://openalex.org/W4322739901,2023-02-20,2023-02,Computer Science,Artificial Intelligence,0,0,0,article,en,14,12,3,0.166667,0.388889,0.0,2.47247,1.011407
https://openalex.org/W4319040149,2023-02-02,2023-02,Computer Science,Signal Processing,2,2,1,article,en,22,21,3,0.857143,0.746032,0.0,0.402246,0.50105
https://openalex.org/W4386858771,2023-02-23,2023-02,Computer Science,Artificial Intelligence,3,3,1,article,en,16,13,3,0.307692,0.408284,0.0,1.019632,0.983964
https://openalex.org/W4280549956,2023-02-04,2023-02,Computer Science,Computational Theory and Mathematics,2,2,1,article,en,61,51,7,0.313725,0.38639,0.019608,1.486043,1.208412
https://openalex.org/W4320729746,2023-02-14,2023-02,Computer Science,Computer Networks and Communications,7,7,1,article,en,25,24,2,0.958333,0.920139,0.0,0.319396,0.173208
https://openalex.org/W3096767871,2023-02-10,2023-02,Computer Science,Computational Theory and Mathematics,2,2,1,article,en,46,37,3,0.405405,0.434624,0.0,1.537239,0.911976
https://openalex.org/W4387316830,2023-02-01,2023-02,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,9,8,4,0.25,0.34375,0.0,1.04904,1.21301
https://openalex.org/W4322619368,2023-02-28,2023-02,Computer Science,Artificial Intelligence,3,3,1,article,en,31,31,4,0.16129,0.540062,0.0,1.837491,0.874443
https://openalex.org/W4318763068,2023-02-01,2023-02,Computer Science,Computer Vision and Pattern Recognition,7,7,1,article,en,28,28,5,0.321429,0.295918,0.071429,1.230851,1.347016
https://openalex.org/W4319982778,2023-02-10,2023-02,Computer Science,Information Systems,2,2,1,article,en,28,28,6,0.535714,0.364796,0.035714,0.493915,1.277279
https://openalex.org/W4319443685,2023-02-06,2023-02,Computer Science,Computer Networks and Communications,4,4,2,article,en,42,42,2,0.97619,0.953515,0.0,0.380087,0.112519
https://openalex.org/W4379364234,2023-02-13,2023-02,Computer Science,Information Systems,1,1,1,article,en,5,3,2,0.666667,0.555556,0.0,0.929302,0.636517
https://openalex.org/W4322503742,2023-02-27,2023-02,Computer Science,Artificial Intelligence,4,4,1,article,en,36,35,5,0.342857,0.253878,0.257143,0.643763,1.442041
https://openalex.org/W4321608003,2023-02-23,2023-02,Computer Science,Hardware and Architecture,4,4,1,article,en,11,11,6,0.090909,0.22314,0.363636,1.721962,1.641737
https://openalex.org/W4386522657,2023-02-17,2023-02,Computer Science,Artificial Intelligence,2,2,1,article,en,14,13,2,0.923077,0.857988,0.0,0.291265,0.271192
https://openalex.org/W4375928396,2023-02-08,2023-02,Computer Science,Signal Processing,5,5,1,article,en,17,16,3,0.8125,0.679688,0.125,0.278794,0.601927
https://openalex.org/W4321073614,2023-02-16,2023-02,Computer Science,Artificial Intelligence,4,4,1,article,en,30,23,3,0.869565,0.765595,0.0,0.260947,0.470239
https://openalex.org/W4322099656,2023-02-25,2023-02,Computer Science,Information Systems,2,2,1,article,en,6,6,3,0.5,0.388889,0.0,0.980479,1.011407
https://openalex.org/W4320491711,2023-02-13,2023-02,Computer Science,Computational Theory and Mathematics,2,2,3,article,en,23,23,4,0.608696,0.436673,0.0,0.534736,1.035939
https://openalex.org/W4322502435,2023-02-25,2023-02,Computer Science,Human-Computer Interaction,6,6,2,article,en,29,29,6,0.448276,0.319857,0.034483,0.789432,1.344383
https://openalex.org/W4328093220,2023-03-21,2023-03,Computer Science,Computational Theory and Mathematics,5,5,3,article,en,46,45,3,0.555556,0.470617,0.044444,0.494442,0.831446
https://openalex.org/W4367308563,2023-03-23,2023-03,Computer Science,Computer Networks and Communications,3,3,1,article,en,7,7,2,0.857143,0.755102,0.142857,0.39632,0.410119
https://openalex.org/W4322745014,2023-03-01,2023-03,Computer Science,Artificial Intelligence,3,3,1,article,en,86,77,3,0.493506,0.382021,0.0,0.858105,1.023717
https://openalex.org/W4322768859,2023-03-02,2023-03,Computer Science,Signal Processing,2,2,1,article,en,12,12,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4323891935,2023-03-10,2023-03,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,67,47,4,0.893617,0.803531,0.0,0.318233,0.439981
https://openalex.org/W4323345705,2023-03-06,2023-03,Computer Science,Artificial Intelligence,5,5,1,article,en,64,55,5,0.854545,0.737521,0.018182,0.200345,0.591183
https://openalex.org/W4378977212,2023-03-18,2023-03,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,15,11,2,0.636364,0.53719,0.0,0.941326,0.655485
https://openalex.org/W4377077379,2023-03-01,2023-03,Computer Science,Information Systems,5,5,1,article,en,6,5,3,0.4,0.36,0.0,1.639362,1.054923
https://openalex.org/W4367598243,2023-03-23,2023-03,Computer Science,Computer Networks and Communications,2,2,1,article,en,11,10,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4372049296,2023-03-01,2023-03,Computer Science,Information Systems,4,4,0,article,en,67,66,6,0.606061,0.426997,0.015152,0.552358,1.154615
https://openalex.org/W4322775740,2023-03-02,2023-03,Computer Science,Computational Theory and Mathematics,4,4,1,article,en,55,49,9,0.489796,0.31112,0.020408,0.580757,1.546247
https://openalex.org/W4323304512,2023-03-07,2023-03,Computer Science,Information Systems,2,2,1,article,en,12,10,4,0.1,0.34,0.2,1.738379,1.22061
https://openalex.org/W4376606135,2023-03-04,2023-03,Computer Science,Computer Networks and Communications,4,4,1,article,en,5,5,2,0.8,0.68,0.2,0.464589,0.500405
https://openalex.org/W4328108583,2023-03-21,2023-03,Computer Science,Computer Vision and Pattern Recognition,5,5,2,article,en,46,39,4,0.871795,0.767258,0.0,0.310559,0.504793
https://openalex.org/W4200632318,2023-03-10,2023-03,Computer Science,Computer Networks and Communications,4,4,2,article,en,44,37,5,0.405405,0.3645,0.0,1.330645,1.164235
https://openalex.org/W4367674688,2023-03-30,2023-03,Computer Science,Computer Networks and Communications,2,2,1,article,en,57,54,10,0.555556,0.360082,0.018519,0.3711,1.456939
https://openalex.org/W4324135064,2023-03-01,2023-03,Computer Science,Artificial Intelligence,5,5,1,article,en,12,12,2,0.25,0.625,0.0,2.408172,0.562338
https://openalex.org/W4366979036,2023-03-23,2023-03,Computer Science,Computer Vision and Pattern Recognition,8,8,1,article,en,14,14,4,0.214286,0.316327,0.285714,1.045403,1.239662
https://openalex.org/W4323275799,2023-03-05,2023-03,Computer Science,Artificial Intelligence,6,6,2,article,en,40,29,3,0.689655,0.538644,0.0,0.550684,0.78377
https://openalex.org/W4353087305,2023-03-16,2023-03,Computer Science,Artificial Intelligence,1,1,1,article,en,9,9,2,0.888889,0.802469,0.0,0.440543,0.348835
https://openalex.org/W4361767099,2023-03-28,2023-03,Computer Science,Computer Networks and Communications,5,5,1,article,en,44,43,2,0.581395,0.51325,0.0,0.559587,0.67984
https://openalex.org/W4323832176,2023-03-10,2023-03,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,32,31,2,0.967742,0.937565,0.0,0.331454,0.142509
https://openalex.org/W4324092848,2023-03-10,2023-03,Computer Science,Signal Processing,7,7,1,article,en,36,27,2,0.962963,0.928669,0.0,0.325018,0.158413
https://openalex.org/W4328049434,2023-03-21,2023-03,Computer Science,Computer Science Applications,4,4,1,article,en,6,6,2,0.5,0.5,0.0,1.834267,0.69315
https://openalex.org/W4323308670,2023-03-06,2023-03,Computer Science,Computer Networks and Communications,3,3,1,article,en,33,23,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4362658840,2023-03-31,2023-03,Computer Science,Human-Computer Interaction,3,3,0,article,en,15,14,4,0.428571,0.377551,0.0,1.202527,1.103266
https://openalex.org/W4363649047,2023-03-22,2023-03,Computer Science,Hardware and Architecture,4,4,1,article,en,13,12,2,0.833333,0.722222,0.166667,0.42194,0.450564
https://openalex.org/W4323360706,2023-03-07,2023-03,Computer Science,Computer Vision and Pattern Recognition,3,3,4,article,en,45,42,3,0.952381,0.908163,0.0,0.314283,0.224454
https://openalex.org/W4323537153,2023-03-08,2023-03,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,16,16,5,0.125,0.25,0.0,1.693146,1.474059
https://openalex.org/W4323316764,2023-03-06,2023-03,Computer Science,Information Systems,2,2,1,article,en,7,7,3,0.714286,0.55102,0.142857,0.384755,0.796314
https://openalex.org/W4362452915,2023-03-31,2023-03,Computer Science,Computer Vision and Pattern Recognition,5,5,3,article,en,19,17,3,0.882353,0.785467,0.058824,0.330894,0.44376
https://openalex.org/W4361771969,2023-03-28,2023-03,Computer Science,Computer Vision and Pattern Recognition,6,6,2,article,en,37,33,2,0.939394,0.886134,0.0,0.301494,0.228635
https://openalex.org/W4360938186,2023-03-25,2023-03,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,26,21,3,0.904762,0.823129,0.047619,0.325209,0.380509
https://openalex.org/W4323363435,2023-03-07,2023-03,Computer Science,Artificial Intelligence,3,3,2,article,en,76,76,7,0.171053,0.207756,0.039474,1.448736,1.685219
https://openalex.org/W4323927839,2023-03-10,2023-03,Computer Science,Computational Theory and Mathematics,4,4,3,article,en,14,11,2,0.909091,0.834711,0.0,0.420621,0.304639
https://openalex.org/W4353038797,2023-03-22,2023-03,Computer Science,Computer Networks and Communications,4,4,1,article,en,27,25,2,0.48,0.5008,0.0,0.747971,0.69235
https://openalex.org/W4360980273,2023-03-16,2023-03,Computer Science,Computer Networks and Communications,3,3,1,article,en,29,29,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4360992934,2023-03-01,2023-03,Computer Science,Computer Networks and Communications,3,3,2,article,en,34,34,6,0.617647,0.415225,0.0,0.360439,1.248183
https://openalex.org/W4360770779,2023-03-23,2023-03,Computer Science,Information Systems,3,3,2,article,en,52,48,5,0.291667,0.25434,0.083333,1.550284,1.474775
https://openalex.org/W4376480613,2023-03-01,2023-03,Computer Science,Computer Networks and Communications,5,5,2,article,en,12,12,2,0.833333,0.722222,0.0,0.289701,0.450564
https://openalex.org/W4365518803,2023-03-22,2023-03,Computer Science,Computer Networks and Communications,5,5,1,article,en,20,19,3,0.578947,0.473684,0.0,0.438749,0.839272
https://openalex.org/W4366722954,2023-03-03,2023-03,Computer Science,Artificial Intelligence,4,4,1,article,en,57,32,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4323362170,2023-03-01,2023-03,Computer Science,Software,2,2,1,article,en,27,26,5,0.307692,0.304734,0.153846,0.705565,1.337181
https://openalex.org/W4322758750,2023-03-01,2023-03,Computer Science,Artificial Intelligence,4,4,1,article,en,20,20,6,0.2,0.29,0.2,2.263898,1.452465
https://openalex.org/W4353066226,2023-03-22,2023-03,Computer Science,Computer Vision and Pattern Recognition,3,3,2,article,en,133,109,5,0.944954,0.893948,0.0,0.27644,0.281507
https://openalex.org/W4376606002,2023-03-07,2023-03,Computer Science,Information Systems,5,5,2,article,en,50,41,8,0.463415,0.275431,0.073171,0.315179,1.604942
https://openalex.org/W4378364739,2023-03-01,2023-03,Computer Science,Information Systems,3,3,1,article,en,25,25,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4362612764,2023-03-02,2023-03,Computer Science,Computer Networks and Communications,2,2,1,article,en,15,15,4,0.133333,0.351111,0.066667,1.760149,1.171062
https://openalex.org/W4367670258,2023-03-30,2023-03,Computer Science,Computer Vision and Pattern Recognition,9,9,1,article,en,39,30,4,0.4,0.366667,0.033333,1.512532,1.11092
https://openalex.org/W4361274468,2023-03-30,2023-03,Computer Science,Computer Vision and Pattern Recognition,5,5,2,article,en,43,41,2,0.97561,0.952409,0.0,0.378883,0.114668
https://openalex.org/W4378977388,2023-03-18,2023-03,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,15,15,5,0.466667,0.306667,0.2,0.445905,1.360516
https://openalex.org/W4323037874,2023-03-02,2023-03,Computer Science,Computer Science Applications,4,4,1,article,en,23,23,4,0.869565,0.761815,0.0,0.291306,0.530512
https://openalex.org/W4323032332,2023-03-01,2023-03,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,36,30,3,0.9,0.815556,0.0,0.267198,0.388737
https://openalex.org/W4322733239,2023-03-01,2023-03,Computer Science,Computer Vision and Pattern Recognition,3,3,2,article,en,86,83,7,0.819277,0.679779,0.012048,0.246808,0.74886
https://openalex.org/W4366695775,2023-03-31,2023-03,Computer Science,Computer Networks and Communications,2,2,1,article,en,40,39,4,0.923077,0.854043,0.0,0.261299,0.355701
https://openalex.org/W4380896612,2023-03-27,2023-03,Computer Science,Computational Theory and Mathematics,5,5,1,article,en,18,13,3,0.692308,0.538462,0.0,0.683277,0.790271
https://openalex.org/W4360824123,2023-03-24,2023-03,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,44,38,4,0.763158,0.602493,0.0,0.351051,0.798671
https://openalex.org/W4327843938,2023-03-01,2023-03,Computer Science,Information Systems,4,4,1,article,en,19,18,5,0.722222,0.54321,0.111111,0.335819,0.960894
https://openalex.org/W4360981108,2023-03-08,2023-03,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,156,154,8,0.655844,0.466183,0.045455,0.217244,1.155706
https://openalex.org/W4327930453,2023-03-20,2023-03,Computer Science,Hardware and Architecture,16,16,1,article,en,53,52,2,0.980769,0.962278,0.019231,0.368378,0.095033
https://openalex.org/W4380049556,2023-03-22,2023-03,Computer Science,Information Systems,1,1,1,article,en,5,4,3,0.5,0.375,0.25,0.559329,1.039723
https://openalex.org/W4360995430,2023-03-27,2023-03,Computer Science,Computer Networks and Communications,8,8,2,article,en,29,28,3,0.857143,0.744898,0.0,0.28697,0.50914
https://openalex.org/W4366607534,2023-03-12,2023-03,Computer Science,Computer Science Applications,7,7,2,article,en,12,10,2,0.7,0.58,0.0,0.823367,0.610867
https://openalex.org/W4386487634,2023-03-01,2023-03,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,5,5,2,0.8,0.68,0.0,0.737749,0.500405
https://openalex.org/W4360979616,2023-03-16,2023-03,Computer Science,Computational Theory and Mathematics,5,5,1,article,en,42,42,5,0.714286,0.557823,0.02381,0.208259,0.837411
https://openalex.org/W4324102010,2023-03-13,2023-03,Computer Science,Computational Theory and Mathematics,3,3,2,article,en,47,31,3,0.935484,0.877211,0.0,0.300461,0.283939
https://openalex.org/W4386932500,2023-03-10,2023-03,Computer Science,Computer Networks and Communications,40,40,0,article,en,19,17,2,0.0,0.584775,0.0,2.999759,0.6058
https://openalex.org/W4324378562,2023-03-15,2023-03,Computer Science,Artificial Intelligence,2,2,2,article,en,48,42,7,0.714286,0.526077,0.047619,0.119458,1.085286
https://openalex.org/W4322766990,2023-03-01,2023-03,Computer Science,Artificial Intelligence,6,6,2,article,en,36,34,2,0.705882,0.584775,0.0,0.811173,0.6058
https://openalex.org/W4323322481,2023-03-06,2023-03,Computer Science,Information Systems,2,2,1,article,en,65,57,6,0.052632,0.411511,0.017544,2.278618,1.079012
https://openalex.org/W4328007429,2023-03-20,2023-03,Computer Science,Artificial Intelligence,8,8,3,article,en,46,25,2,0.96,0.9232,0.0,0.378661,0.167947
https://openalex.org/W4366452656,2023-03-03,2023-03,Computer Science,Computer Networks and Communications,2,2,1,article,en,36,30,6,0.8,0.648889,0.033333,0.16092,0.812547
https://openalex.org/W4366374729,2023-03-03,2023-03,Computer Science,Hardware and Architecture,6,6,1,article,en,14,13,2,0.615385,0.526627,0.0,0.505804,0.666281
https://openalex.org/W4323568448,2023-03-07,2023-03,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,35,30,2,0.966667,0.935556,0.0,0.329946,0.146148
https://openalex.org/W4327695951,2023-03-17,2023-03,Computer Science,Artificial Intelligence,3,3,1,article,en,10,8,3,0.625,0.46875,0.125,0.672529,0.900259
https://openalex.org/W4366783175,2023-03-22,2023-03,Computer Science,Artificial Intelligence,3,3,1,article,en,4,4,2,0.75,0.625,0.0,0.706288,0.562338
https://openalex.org/W4324143654,2023-03-14,2023-03,Computer Science,Information Systems,4,4,1,article,en,13,13,5,0.307692,0.230769,0.230769,0.84696,1.52471
https://openalex.org/W4386362785,2023-04-18,2023-04,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,18,14,3,0.785714,0.642857,0.0,0.516051,0.655978
https://openalex.org/W4366520378,2023-04-20,2023-04,Computer Science,Computer Vision and Pattern Recognition,6,6,2,article,en,73,64,2,0.96875,0.939453,0.0,0.332902,0.139064
https://openalex.org/W4366547692,2023-04-19,2023-04,Computer Science,Artificial Intelligence,3,3,1,article,en,56,54,7,0.388889,0.290809,0.037037,0.878456,1.405624
https://openalex.org/W4362627132,2023-04-04,2023-04,Computer Science,Computer Vision and Pattern Recognition,11,11,1,article,en,31,29,2,0.931034,0.871581,0.0,0.295734,0.250958
https://openalex.org/W4362495547,2023-04-03,2023-04,Computer Science,Computer Networks and Communications,3,3,1,article,en,28,13,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4379656413,2023-04-29,2023-04,Computer Science,Information Systems,3,3,1,article,en,29,25,4,0.76,0.6,0.08,0.29027,0.793819
https://openalex.org/W4366293473,2023-04-18,2023-04,Computer Science,Artificial Intelligence,1,1,1,article,en,14,14,3,0.785714,0.642857,0.0,0.390922,0.655978
https://openalex.org/W4367044504,2023-04-26,2023-04,Computer Science,Artificial Intelligence,1,1,1,article,en,41,35,7,0.114286,0.301224,0.142857,1.698969,1.483706
https://openalex.org/W4381745679,2023-04-29,2023-04,Computer Science,Computer Vision and Pattern Recognition,5,5,3,article,en,24,19,4,0.578947,0.440443,0.0,0.364128,0.990367
https://openalex.org/W4367311296,2023-04-28,2023-04,Computer Science,Computer Networks and Communications,3,3,1,article,en,21,20,3,0.9,0.815,0.0,0.28808,0.3944
https://openalex.org/W4366814918,2023-04-05,2023-04,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,25,23,4,0.869565,0.761815,0.0,0.36932,0.530512
https://openalex.org/W4366147525,2023-04-17,2023-04,Computer Science,Artificial Intelligence,2,2,1,article,en,51,34,2,0.970588,0.942907,0.0,0.378049,0.132694
https://openalex.org/W4366526063,2023-04-20,2023-04,Computer Science,Computer Vision and Pattern Recognition,6,6,2,article,en,50,23,2,0.913043,0.84121,0.0,0.286895,0.295442
https://openalex.org/W4378192249,2023-04-05,2023-04,Computer Science,Artificial Intelligence,2,2,1,article,en,32,25,2,0.96,0.9232,0.0,0.321355,0.167947
https://openalex.org/W4367322558,2023-04-27,2023-04,Computer Science,Computer Graphics and Computer-Aided Design,14,14,1,article,en,7,5,1,0.0,1.0,0.0,3.032456,3e-06
https://openalex.org/W4362640435,2023-04-05,2023-04,Computer Science,Artificial Intelligence,2,2,1,article,en,39,32,5,0.71875,0.542969,0.03125,0.33819,0.93582
https://openalex.org/W4366220764,2023-04-15,2023-04,Computer Science,Computer Networks and Communications,4,4,1,article,en,66,62,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4362664370,2023-04-06,2023-04,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,38,36,4,0.527778,0.416667,0.083333,0.462645,1.011729
https://openalex.org/W4379659519,2023-04-03,2023-04,Computer Science,Information Systems,1,1,1,article,en,18,18,6,0.277778,0.259259,0.0,1.243153,1.532532
https://openalex.org/W4378981453,2023-04-30,2023-04,Computer Science,Computer Networks and Communications,2,2,1,article,en,19,19,6,0.578947,0.379501,0.052632,0.238374,1.309758
https://openalex.org/W4367307804,2023-04-01,2023-04,Computer Science,Information Systems,1,1,1,article,en,3,3,3,0.0,0.333333,0.333333,1.770908,1.098615
https://openalex.org/W4362579490,2023-04-02,2023-04,Computer Science,Artificial Intelligence,2,2,2,article,en,26,18,4,0.444444,0.364198,0.0,1.513519,1.132419
https://openalex.org/W4362620210,2023-04-05,2023-04,Computer Science,Information Systems,5,5,1,article,en,17,16,4,0.125,0.507812,0.0,1.96391,0.950751
https://openalex.org/W4363651342,2023-04-11,2023-04,Computer Science,Artificial Intelligence,3,3,1,article,en,12,8,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4392963869,2023-04-17,2023-04,Computer Science,Artificial Intelligence,2,2,1,article,en,5,5,3,0.0,0.44,0.0,2.599959,0.950273
https://openalex.org/W4365814265,2023-04-15,2023-04,Computer Science,Computer Networks and Communications,5,5,1,article,en,58,57,12,0.140351,0.192367,0.175439,1.312815,1.976714
https://openalex.org/W4362733240,2023-04-08,2023-04,Computer Science,Computational Theory and Mathematics,4,4,1,article,en,11,10,2,0.2,0.68,0.0,1.494677,0.500405
https://openalex.org/W4366545023,2023-04-20,2023-04,Computer Science,Computer Science Applications,4,4,1,article,en,9,9,3,0.111111,0.62963,0.0,1.737838,0.683742
https://openalex.org/W4377969575,2023-04-11,2023-04,Computer Science,Computational Theory and Mathematics,3,3,1,article,en,10,10,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4367555378,2023-04-30,2023-04,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,34,30,3,0.933333,0.873333,0.033333,0.277442,0.291143
https://openalex.org/W4385285171,2023-04-01,2023-04,Computer Science,Computer Networks and Communications,2,2,1,article,en,5,4,1,1.0,1.0,0.0,0.410048,3e-06
https://openalex.org/W4365141866,2023-04-12,2023-04,Computer Science,Computational Theory and Mathematics,2,2,2,article,en,64,62,5,0.177419,0.520291,0.080645,1.233323,0.940976
https://openalex.org/W4365150807,2023-04-12,2023-04,Computer Science,Artificial Intelligence,7,7,1,article,en,58,48,3,0.354167,0.396701,0.0,1.415788,0.994968
https://openalex.org/W4380564070,2023-04-01,2023-04,Computer Science,Signal Processing,3,3,1,article,en,29,21,1,1.0,1.0,0.0,0.410048,3e-06
